source,election_id,state,place,reporting_level,jurisdiction,votes,votes_type,contest_start_date,contest_election_type,contest_result_type,contest_special,contest_office,contest_name,contest_primary_party,office_state,office_county,office_place,office_name,office_district,candidate_full_name,ballot_measure_full_name,ballot_measure_value,retention_full_name,retention_value
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 38,7648,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 37,5943,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 36,3551,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 35,2769,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 34,8616,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 33,4412,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 32,7808,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 31,3192,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 30,3067,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 29,7546,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 28,5416,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 27,6705,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 26,2962,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 25,3839,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 24,4253,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 23,4905,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 22,1458,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 21,8864,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 20,4355,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 19,11972,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 18,7571,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 17,5484,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 16,4023,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 15,2014,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 14,2962,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 13,7887,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 12,1757,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 11,7679,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 10,4672,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 9,7728,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 8,9143,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 7,6948,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 6,7000,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 5,7322,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 4,8244,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 3,8557,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 2,10931,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 1,4748,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,RAHM EMANUEL,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 1,5979,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 1,166,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 2,179,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 3,120,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 4,132,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 5,73,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 6,146,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 7,107,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 8,111,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 9,158,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 10,88,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 11,104,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 12,161,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 13,81,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 14,123,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 15,171,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 16,164,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 17,168,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 18,185,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 19,262,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 20,166,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 21,78,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 22,99,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 23,240,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 24,145,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 25,124,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 26,159,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 27,129,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 28,82,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 29,118,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 30,227,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 31,156,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 32,126,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 33,142,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 34,149,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 35,154,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 36,82,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 37,109,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 38,162,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 39,129,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 40,116,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 41,120,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 42,62,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 43,97,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,precinct,ward 1 precinct 44,109,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
20150407__il__municipal_runoffs__precinct.json,il-chicago-2015-04-07-runoff,IL,Chicago,municipal_district,ward 2,3233,,2015-04-07T00:00:00.000Z,runoff,certified,false,ObjectId(564ab22111956859da245c91),,,IL,,Chicago,Mayor,,JESUS ''CHUY'' GARCIA,,,,
