source,election_id,state,place,reporting_level,jurisdiction,votes,votes_type,contest_start_date,contest_election_type,contest_result_type,contest_special,contest_office,contest_name,contest_primary_party,office_state,office_county,office_place,office_name,office_district,candidate_full_name,ballot_measure_full_name,ballot_measure_value,retention_full_name,retention_value
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 10,5,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 11,45,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 12,21,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 13,24,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 14,132,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 15,6,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 16,37,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 17,53,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 18,56,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 19,30,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 20,129,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 21,104,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 22,189,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 23,53,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 24,29,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 25,12,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 26,80,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 27,74,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 28,7,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 29,16,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 30,6,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 31,126,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 32,17,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 33,72,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 34,98,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 35,9,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 36,38,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 37,53,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 38,47,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 39,54,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 40,84,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 41,23,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 42,12,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 43,87,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 44,98,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 45,55,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 46,153,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 47,49,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 48,46,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 49,33,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 50,54,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 51,70,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 52,54,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 53,15,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 54,57,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 55,16,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 56,68,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 57,69,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 58,23,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 59,67,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 2 precinct 60,82,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf3),,,IL,,Chicago,Alderman,Ward 2,Madeline L. Haithcock,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,municipal_district,ward 3,3852,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Dorothy J. Tillman,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,municipal_district,ward 3,4517,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 1,147,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 2,137,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 3,116,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 4,107,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 5,104,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 6,51,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 7,104,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 8,10,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 9,99,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 10,21,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 11,149,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 12,122,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 13,105,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 14,51,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 15,103,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 16,101,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 17,89,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 18,59,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 19,3,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 20,86,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 21,56,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 22,78,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 23,16,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 24,122,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 25,58,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 26,89,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 27,100,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 28,40,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 29,69,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
20070417__il__municipal_runoffs__precinct.json,il-chicago-2007-04-17-runoff,IL,Chicago,precinct,ward 3 precinct 30,129,,2007-04-17T00:00:00.000Z,runoff,certified,false,ObjectId(564ab3b011956859da245cf4),,,IL,,Chicago,Alderman,Ward 3,Pat Dowell,,,,
