source,election_id,state,place,reporting_level,jurisdiction,votes,votes_type,contest_start_date,contest_election_type,contest_result_type,contest_special,contest_office,contest_name,contest_primary_party,office_state,office_county,office_place,office_name,office_district,candidate_full_name,ballot_measure_full_name,ballot_measure_value,retention_full_name,retention_value
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 1,47,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 2,28,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 3,41,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 6,27,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 7,21,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 8,26,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 9,19,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 10,17,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 11,20,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 12,11,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 13,25,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 14,5,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 15,59,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 16,23,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 17,14,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 25,2,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 28,24,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 30,24,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 34,23,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 37,21,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 38,37,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 39,16,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 30 precinct 40,18,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 31,100,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Rosanna Pulido,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 31,38,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Matt Reichel,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 31,388,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 3,22,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 8,21,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 9,19,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 15,12,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 16,5,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 19,24,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 26,17,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 28,19,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 29,28,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 32,46,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 33,27,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 35,9,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 38,17,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 41,14,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 43,21,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 45,17,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 46,16,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 47,7,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 48,26,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 31 precinct 50,21,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 32,270,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Rosanna Pulido,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 32,92,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Matt Reichel,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 32,1302,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 7,22,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 8,76,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 9,83,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 10,40,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 13,20,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 15,25,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 18,39,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 19,48,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 20,32,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 21,30,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 22,60,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 23,67,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 24,29,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 25,29,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 27,31,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 30,30,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 32,51,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 37,49,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 38,51,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 39,50,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 40,43,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 41,48,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 42,40,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 43,34,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 44,75,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 45,29,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 47,55,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 48,62,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 49,38,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 32 precinct 50,16,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 33,81,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Rosanna Pulido,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 33,90,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Matt Reichel,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 33,567,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 5,36,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 7,96,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 9,52,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 10,96,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 14,35,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 18,20,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 22,57,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 23,46,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 24,80,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,precinct,ward 33 precinct 25,49,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090407__il__special__special_election__precinct.json,il-2009-04-07-general,IL,Chicago,municipal_district,ward 35,17,,2009-04-07T00:00:00.000Z,general,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Rosanna Pulido,,,,
