source,election_id,state,place,reporting_level,jurisdiction,votes,votes_type,contest_start_date,contest_election_type,contest_result_type,contest_special,contest_office,contest_name,contest_primary_party,office_state,office_county,office_place,office_name,office_district,candidate_full_name,ballot_measure_full_name,ballot_measure_value,retention_full_name,retention_value
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 1,3,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Paul J. Bryar,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 1,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 1 precinct 7,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 1 precinct 28,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 1 precinct 42,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,19,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Sara Feigenholtz,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,27,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,John A. Fritchey,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,14,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Charles J. Wheelan,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,12,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Patrick J. O'Connor,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,5,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Jan H. Donatelli,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Frank Annunzio,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Cary Capparelli,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,66,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Victor A. Forys,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,29,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,9,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Tom Geoghegan,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Paul J. Bryar,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 29,10,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 29 precinct 2,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 29 precinct 9,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 29 precinct 24,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 29 precinct 30,4,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 29 precinct 32,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,192,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Sara Feigenholtz,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,310,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,John A. Fritchey,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,66,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Charles J. Wheelan,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,82,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Patrick J. O'Connor,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,27,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Jan H. Donatelli,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,7,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Frank Annunzio,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,16,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Cary Capparelli,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,358,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Victor A. Forys,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,228,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,74,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Tom Geoghegan,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,26,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Paul J. Bryar,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 30,37,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 1,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 2,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 3,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 6,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 7,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 8,8,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 9,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 10,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 11,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 12,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 13,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 14,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 15,3,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 16,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 17,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 25,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 28,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 30,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 34,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 37,7,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 38,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 39,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 30 precinct 40,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,136,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Sara Feigenholtz,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,114,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,John A. Fritchey,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,26,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Charles J. Wheelan,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,70,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Patrick J. O'Connor,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,16,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Jan H. Donatelli,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,8,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Frank Annunzio,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,8,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Cary Capparelli,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,281,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Victor A. Forys,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,117,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Mike Quigley,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,30,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Tom Geoghegan,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,6,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Paul J. Bryar,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 31,29,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 3,3,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 8,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 9,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 15,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 16,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 19,3,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 26,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 28,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 29,2,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 32,7,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 33,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 35,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 38,4,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 41,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 43,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 45,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 46,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 47,1,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 48,0,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,precinct,ward 31 precinct 50,3,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Carlos A. Monteagudo,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 32,505,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Sara Feigenholtz,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 32,690,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,John A. Fritchey,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 32,423,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Charles J. Wheelan,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 32,88,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Patrick J. O'Connor,,,,
20090303__il__D__special__special_primary__precinct.json,il-2009-03-03-primary,IL,Chicago,municipal_district,ward 32,36,,2009-03-03T00:00:00.000Z,primary,certified,false,ObjectId(564ab30e11956859da245cae),,,IL,,,U.S. House,5,Jan H. Donatelli,,,,
